cname,ccodealp_year_2,ccode,cname2,year,wbgi_cce,ti_cpi
Tanzania,TZA1977,834,Tanzania,1977,,
Tanzania,TZA1978,834,Tanzania,1978,,
Tanzania,TZA1979,834,Tanzania,1979,,
Tanzania,TZA1980,834,Tanzania,1980,,
Tanzania,TZA1981,834,Tanzania,1981,,
Tanzania,TZA1982,834,Tanzania,1982,,
Tanzania,TZA1983,834,Tanzania,1983,,
Tanzania,TZA1984,834,Tanzania,1984,,
Tanzania,TZA1985,834,Tanzania,1985,,
Tanzania,TZA1986,834,Tanzania,1986,,
Tanzania,TZA1987,834,Tanzania,1987,,
Tanzania,TZA1988,834,Tanzania,1988,,
Tanzania,TZA1989,834,Tanzania,1989,,
Tanzania,TZA1990,834,Tanzania,1990,,
Tanzania,TZA1991,834,Tanzania,1991,,
Tanzania,TZA1992,834,Tanzania,1992,,
Tanzania,TZA1993,834,Tanzania,1993,,
Tanzania,TZA1994,834,Tanzania,1994,,
Tanzania,TZA1995,834,Tanzania,1995,,
Tanzania,TZA1996,834,Tanzania,1996,-1.0288098,
Tanzania,TZA1997,834,Tanzania,1997,,
Tanzania,TZA1998,834,Tanzania,1998,-0.9697035,1.9
Tanzania,TZA1999,834,Tanzania,1999,,1.9
Tanzania,TZA2000,834,Tanzania,2000,-0.94872332,2.5
Tanzania,TZA2001,834,Tanzania,2001,,2.2
Tanzania,TZA2002,834,Tanzania,2002,-0.94099027,2.7
Tanzania,TZA2003,834,Tanzania,2003,-0.77901602,2.5
Tanzania,TZA2004,834,Tanzania,2004,-0.5831762,2.8
Tanzania,TZA2005,834,Tanzania,2005,-0.64983457,2.9000001
Tanzania,TZA2006,834,Tanzania,2006,-0.22254993,2.9000001
Tanzania,TZA2007,834,Tanzania,2007,-0.34287089,3.2
Tanzania,TZA2008,834,Tanzania,2008,-0.42134368,3
Tanzania,TZA2009,834,Tanzania,2009,-0.44252211,2.5999999
Tanzania,TZA2010,834,Tanzania,2010,-0.53900719,2.7
Tanzania,TZA2011,834,Tanzania,2011,-0.67594862,2.950526
Tanzania,TZA2012,834,Tanzania,2012,-0.85063475,3.5
Tanzania,TZA2013,834,Tanzania,2013,,3.3
Tanzania,TZA2014,834,Tanzania,2014,,
Thailand,THA1960,764,Thailand,1960,,
Thailand,THA1961,764,Thailand,1961,,
Thailand,THA1962,764,Thailand,1962,,
Thailand,THA1963,764,Thailand,1963,,
Thailand,THA1964,764,Thailand,1964,,
Thailand,THA1965,764,Thailand,1965,,
Thailand,THA1966,764,Thailand,1966,,
Thailand,THA1967,764,Thailand,1967,,
Thailand,THA1968,764,Thailand,1968,,
Thailand,THA1969,764,Thailand,1969,,
Thailand,THA1970,764,Thailand,1970,,
Thailand,THA1971,764,Thailand,1971,,
Thailand,THA1972,764,Thailand,1972,,
Thailand,THA1973,764,Thailand,1973,,
Thailand,THA1974,764,Thailand,1974,,
Thailand,THA1975,764,Thailand,1975,,
Thailand,THA1976,764,Thailand,1976,,
Thailand,THA1977,764,Thailand,1977,,
Thailand,THA1978,764,Thailand,1978,,
Thailand,THA1979,764,Thailand,1979,,
Thailand,THA1980,764,Thailand,1980,,
Thailand,THA1981,764,Thailand,1981,,
Thailand,THA1982,764,Thailand,1982,,
Thailand,THA1983,764,Thailand,1983,,
Thailand,THA1984,764,Thailand,1984,,
Thailand,THA1985,764,Thailand,1985,,
Thailand,THA1986,764,Thailand,1986,,
Thailand,THA1987,764,Thailand,1987,,
Thailand,THA1988,764,Thailand,1988,,
Thailand,THA1989,764,Thailand,1989,,
Thailand,THA1990,764,Thailand,1990,,
Thailand,THA1991,764,Thailand,1991,,
Thailand,THA1992,764,Thailand,1992,,
Thailand,THA1993,764,Thailand,1993,,
Thailand,THA1994,764,Thailand,1994,,
Thailand,THA1995,764,Thailand,1995,,2.79
Thailand,THA1996,764,Thailand,1996,-0.20548047,3.3299999
Thailand,THA1997,764,Thailand,1997,,3.0599999
Thailand,THA1998,764,Thailand,1998,-0.001934077,3
Thailand,THA1999,764,Thailand,1999,,3.2
Thailand,THA2000,764,Thailand,2000,-0.13815424,3.2
Thailand,THA2001,764,Thailand,2001,,3.2
Thailand,THA2002,764,Thailand,2002,-0.27833369,3.2
Thailand,THA2003,764,Thailand,2003,-0.15360177,3.3
Thailand,THA2004,764,Thailand,2004,-0.15462941,3.5999999
Thailand,THA2005,764,Thailand,2005,-0.10133592,3.8
Thailand,THA2006,764,Thailand,2006,-0.34489158,3.5999999
Thailand,THA2007,764,Thailand,2007,-0.3625426,3.3
Thailand,THA2008,764,Thailand,2008,-0.41992998,3.5
Thailand,THA2009,764,Thailand,2009,-0.28046933,3.4000001
Thailand,THA2010,764,Thailand,2010,-0.31584823,3.5
Thailand,THA2011,764,Thailand,2011,-0.28968236,3.3810041
Thailand,THA2012,764,Thailand,2012,-0.34143263,3.7
Thailand,THA2013,764,Thailand,2013,,3.5
Thailand,THA2014,764,Thailand,2014,,
Tibet,XTI1960,994,Tibet,1960,,
Tibet,XTI1961,994,Tibet,1961,,
Tibet,XTI1962,994,Tibet,1962,,
Tibet,XTI1963,994,Tibet,1963,,
Tibet,XTI1964,994,Tibet,1964,,
Tibet,XTI1965,994,Tibet,1965,,
Tibet,XTI1966,994,Tibet,1966,,
Tibet,XTI1967,994,Tibet,1967,,
Tibet,XTI1968,994,Tibet,1968,,
Tibet,XTI1969,994,Tibet,1969,,
Tibet,XTI1970,994,Tibet,1970,,
Tibet,XTI1971,994,Tibet,1971,,
Tibet,XTI1972,994,Tibet,1972,,
Tibet,XTI1973,994,Tibet,1973,,
Tibet,XTI1974,994,Tibet,1974,,
Tibet,XTI1975,994,Tibet,1975,,
Tibet,XTI1976,994,Tibet,1976,,
Tibet,XTI1977,994,Tibet,1977,,
Tibet,XTI1978,994,Tibet,1978,,
Tibet,XTI1979,994,Tibet,1979,,
Tibet,XTI1980,994,Tibet,1980,,
Tibet,XTI1981,994,Tibet,1981,,
Tibet,XTI1982,994,Tibet,1982,,
Tibet,XTI1983,994,Tibet,1983,,
Tibet,XTI1984,994,Tibet,1984,,
Tibet,XTI1985,994,Tibet,1985,,
Tibet,XTI1986,994,Tibet,1986,,
Tibet,XTI1987,994,Tibet,1987,,
Tibet,XTI1988,994,Tibet,1988,,
Tibet,XTI1989,994,Tibet,1989,,
Tibet,XTI1990,994,Tibet,1990,,
Tibet,XTI1991,994,Tibet,1991,,
Tibet,XTI1992,994,Tibet,1992,,
Tibet,XTI1993,994,Tibet,1993,,
Tibet,XTI1994,994,Tibet,1994,,
Tibet,XTI1995,994,Tibet,1995,,
Tibet,XTI1996,994,Tibet,1996,,
Tibet,XTI1997,994,Tibet,1997,,
Tibet,XTI1998,994,Tibet,1998,,
Tibet,XTI1999,994,Tibet,1999,,
Tibet,XTI2000,994,Tibet,2000,,
Tibet,XTI2001,994,Tibet,2001,,
Tibet,XTI2002,994,Tibet,2002,,
Tibet,XTI2003,994,Tibet,2003,,
Tibet,XTI2004,994,Tibet,2004,,
Tibet,XTI2005,994,Tibet,2005,,
Tibet,XTI2006,994,Tibet,2006,,
Tibet,XTI2007,994,Tibet,2007,,
Tibet,XTI2008,994,Tibet,2008,,
Tibet,XTI2009,994,Tibet,2009,,
Tibet,XTI2010,994,Tibet,2010,,
Tibet,XTI2011,994,Tibet,2011,,
Tibet,XTI2012,994,Tibet,2012,,
Tibet,XTI2013,994,Tibet,2013,,
Tibet,XTI2014,994,Tibet,2014,,
Timor-Leste,TLS1960,626,Timor-Leste,1960,,
Timor-Leste,TLS1961,626,Timor-Leste,1961,,
Timor-Leste,TLS1962,626,Timor-Leste,1962,,
Timor-Leste,TLS1963,626,Timor-Leste,1963,,
Timor-Leste,TLS1964,626,Timor-Leste,1964,,
Timor-Leste,TLS1965,626,Timor-Leste,1965,,
Timor-Leste,TLS1966,626,Timor-Leste,1966,,
Timor-Leste,TLS1967,626,Timor-Leste,1967,,
Timor-Leste,TLS1968,626,Timor-Leste,1968,,
Timor-Leste,TLS1969,626,Timor-Leste,1969,,
Timor-Leste,TLS1970,626,Timor-Leste,1970,,
Timor-Leste,TLS1971,626,Timor-Leste,1971,,
Timor-Leste,TLS1972,626,Timor-Leste,1972,,
Timor-Leste,TLS1973,626,Timor-Leste,1973,,
Timor-Leste,TLS1974,626,Timor-Leste,1974,,
Timor-Leste,TLS1975,626,Timor-Leste,1975,,
Timor-Leste,TLS1976,626,Timor-Leste,1976,,
Timor-Leste,TLS1977,626,Timor-Leste,1977,,
Timor-Leste,TLS1978,626,Timor-Leste,1978,,
Timor-Leste,TLS1979,626,Timor-Leste,1979,,
Timor-Leste,TLS1980,626,Timor-Leste,1980,,
Timor-Leste,TLS1981,626,Timor-Leste,1981,,
Timor-Leste,TLS1982,626,Timor-Leste,1982,,
Timor-Leste,TLS1983,626,Timor-Leste,1983,,
Timor-Leste,TLS1984,626,Timor-Leste,1984,,
Timor-Leste,TLS1985,626,Timor-Leste,1985,,
Timor-Leste,TLS1986,626,Timor-Leste,1986,,
Timor-Leste,TLS1987,626,Timor-Leste,1987,,
Timor-Leste,TLS1988,626,Timor-Leste,1988,,
Timor-Leste,TLS1989,626,Timor-Leste,1989,,
Timor-Leste,TLS1990,626,Timor-Leste,1990,,
Timor-Leste,TLS1991,626,Timor-Leste,1991,,
Timor-Leste,TLS1992,626,Timor-Leste,1992,,
Timor-Leste,TLS1993,626,Timor-Leste,1993,,
Timor-Leste,TLS1994,626,Timor-Leste,1994,,
Timor-Leste,TLS1995,626,Timor-Leste,1995,,
Timor-Leste,TLS1996,626,Timor-Leste,1996,,
Timor-Leste,TLS1997,626,Timor-Leste,1997,,
Timor-Leste,TLS1998,626,Timor-Leste,1998,,
Timor-Leste,TLS1999,626,Timor-Leste,1999,,
Timor-Leste,TLS2000,626,Timor-Leste,2000,,
Timor-Leste,TLS2001,626,Timor-Leste,2001,,
Timor-Leste,TLS2002,626,Timor-Leste,2002,-0.51782173,
Timor-Leste,TLS2003,626,Timor-Leste,2003,-0.53100383,
Timor-Leste,TLS2004,626,Timor-Leste,2004,-0.52709997,
Timor-Leste,TLS2005,626,Timor-Leste,2005,-0.78908849,
Timor-Leste,TLS2006,626,Timor-Leste,2006,-0.85635382,2.5999999
Timor-Leste,TLS2007,626,Timor-Leste,2007,-0.92067933,2.5999999
Timor-Leste,TLS2008,626,Timor-Leste,2008,-0.90276831,2.2
Timor-Leste,TLS2009,626,Timor-Leste,2009,-0.99583405,2.2
Timor-Leste,TLS2010,626,Timor-Leste,2010,-0.96848583,2.5
Timor-Leste,TLS2011,626,Timor-Leste,2011,-1.0460111,2.3761351
Timor-Leste,TLS2012,626,Timor-Leste,2012,-0.97865885,3.3
Timor-Leste,TLS2013,626,Timor-Leste,2013,,3
Timor-Leste,TLS2014,626,Timor-Leste,2014,,
Togo,TGO1960,768,Togo,1960,,
Togo,TGO1961,768,Togo,1961,,
Togo,TGO1962,768,Togo,1962,,
Togo,TGO1963,768,Togo,1963,,
Togo,TGO1964,768,Togo,1964,,
Togo,TGO1965,768,Togo,1965,,
Togo,TGO1966,768,Togo,1966,,
Togo,TGO1967,768,Togo,1967,,
Togo,TGO1968,768,Togo,1968,,
Togo,TGO1969,768,Togo,1969,,
Togo,TGO1970,768,Togo,1970,,
Togo,TGO1971,768,Togo,1971,,
Togo,TGO1972,768,Togo,1972,,
Togo,TGO1973,768,Togo,1973,,
Togo,TGO1974,768,Togo,1974,,
Togo,TGO1975,768,Togo,1975,,
Togo,TGO1976,768,Togo,1976,,
Togo,TGO1977,768,Togo,1977,,
Togo,TGO1978,768,Togo,1978,,
Togo,TGO1979,768,Togo,1979,,
Togo,TGO1980,768,Togo,1980,,
Togo,TGO1981,768,Togo,1981,,
Togo,TGO1982,768,Togo,1982,,
Togo,TGO1983,768,Togo,1983,,
Togo,TGO1984,768,Togo,1984,,
Togo,TGO1985,768,Togo,1985,,
Togo,TGO1986,768,Togo,1986,,
Togo,TGO1987,768,Togo,1987,,
Togo,TGO1988,768,Togo,1988,,
Togo,TGO1989,768,Togo,1989,,
Togo,TGO1990,768,Togo,1990,,
Togo,TGO1991,768,Togo,1991,,
Togo,TGO1992,768,Togo,1992,,
Togo,TGO1993,768,Togo,1993,,
Togo,TGO1994,768,Togo,1994,,
Togo,TGO1995,768,Togo,1995,,
Togo,TGO1996,768,Togo,1996,-0.75935453,
Togo,TGO1997,768,Togo,1997,,
Togo,TGO1998,768,Togo,1998,-0.63374996,
Togo,TGO1999,768,Togo,1999,,
Togo,TGO2000,768,Togo,2000,-0.66468316,
Togo,TGO2001,768,Togo,2001,,
Togo,TGO2002,768,Togo,2002,-0.76869416,
Togo,TGO2003,768,Togo,2003,-0.90472525,
Togo,TGO2004,768,Togo,2004,-0.92881399,
Togo,TGO2005,768,Togo,2005,-0.7925126,
Togo,TGO2006,768,Togo,2006,-1.0695733,2.4000001
Togo,TGO2007,768,Togo,2007,-0.95214969,2.3
Togo,TGO2008,768,Togo,2008,-0.93316031,2.7
Togo,TGO2009,768,Togo,2009,-1.0271816,2.8
Togo,TGO2010,768,Togo,2010,-0.96451533,2.4000001
Togo,TGO2011,768,Togo,2011,-0.97452271,2.382138
Togo,TGO2012,768,Togo,2012,-0.99293011,3
Togo,TGO2013,768,Togo,2013,,2.9000001
Togo,TGO2014,768,Togo,2014,,
Tonga,TON1960,776,Tonga,1960,,
Tonga,TON1961,776,Tonga,1961,,
Tonga,TON1962,776,Tonga,1962,,
Tonga,TON1963,776,Tonga,1963,,
Tonga,TON1964,776,Tonga,1964,,
Tonga,TON1965,776,Tonga,1965,,
Tonga,TON1966,776,Tonga,1966,,
Tonga,TON1967,776,Tonga,1967,,
Tonga,TON1968,776,Tonga,1968,,
Tonga,TON1969,776,Tonga,1969,,
Tonga,TON1970,776,Tonga,1970,,
Tonga,TON1971,776,Tonga,1971,,
Tonga,TON1972,776,Tonga,1972,,
Tonga,TON1973,776,Tonga,1973,,
Tonga,TON1974,776,Tonga,1974,,
Tonga,TON1975,776,Tonga,1975,,
Tonga,TON1976,776,Tonga,1976,,
Tonga,TON1977,776,Tonga,1977,,
Tonga,TON1978,776,Tonga,1978,,
Tonga,TON1979,776,Tonga,1979,,
Tonga,TON1980,776,Tonga,1980,,
Tonga,TON1981,776,Tonga,1981,,
Tonga,TON1982,776,Tonga,1982,,
Tonga,TON1983,776,Tonga,1983,,
Tonga,TON1984,776,Tonga,1984,,
Tonga,TON1985,776,Tonga,1985,,
Tonga,TON1986,776,Tonga,1986,,
Tonga,TON1987,776,Tonga,1987,,
Tonga,TON1988,776,Tonga,1988,,
Tonga,TON1989,776,Tonga,1989,,
Tonga,TON1990,776,Tonga,1990,,
Tonga,TON1991,776,Tonga,1991,,
Tonga,TON1992,776,Tonga,1992,,
Tonga,TON1993,776,Tonga,1993,,
Tonga,TON1994,776,Tonga,1994,,
Tonga,TON1995,776,Tonga,1995,,
Tonga,TON1996,776,Tonga,1996,,
Tonga,TON1997,776,Tonga,1997,,
Tonga,TON1998,776,Tonga,1998,-0.22805148,
Tonga,TON1999,776,Tonga,1999,,
Tonga,TON2000,776,Tonga,2000,-0.52985901,
Tonga,TON2001,776,Tonga,2001,,
Tonga,TON2002,776,Tonga,2002,-0.67730415,
Tonga,TON2003,776,Tonga,2003,-0.62255228,
Tonga,TON2004,776,Tonga,2004,-0.40203786,
Tonga,TON2005,776,Tonga,2005,-1.2853494,
Tonga,TON2006,776,Tonga,2006,-1.3038428,
Tonga,TON2007,776,Tonga,2007,-1.0333152,1.7
Tonga,TON2008,776,Tonga,2008,-0.64707983,2.4000001
Tonga,TON2009,776,Tonga,2009,-0.6720742,3
Tonga,TON2010,776,Tonga,2010,-0.31384784,3
Tonga,TON2011,776,Tonga,2011,-0.2969211,3.139194
Tonga,TON2012,776,Tonga,2012,-0.071623638,
Tonga,TON2013,776,Tonga,2013,,
Tonga,TON2014,776,Tonga,2014,,
Trinidad and Tobago,TTO1960,780,Trinidad and Tobago,1960,,
Trinidad and Tobago,TTO1961,780,Trinidad and Tobago,1961,,
Trinidad and Tobago,TTO1962,780,Trinidad and Tobago,1962,,
Trinidad and Tobago,TTO1963,780,Trinidad and Tobago,1963,,
Trinidad and Tobago,TTO1964,780,Trinidad and Tobago,1964,,
Trinidad and Tobago,TTO1965,780,Trinidad and Tobago,1965,,
Trinidad and Tobago,TTO1966,780,Trinidad and Tobago,1966,,
Trinidad and Tobago,TTO1967,780,Trinidad and Tobago,1967,,
Trinidad and Tobago,TTO1968,780,Trinidad and Tobago,1968,,
Trinidad and Tobago,TTO1969,780,Trinidad and Tobago,1969,,
Trinidad and Tobago,TTO1970,780,Trinidad and Tobago,1970,,
Trinidad and Tobago,TTO1971,780,Trinidad and Tobago,1971,,
Trinidad and Tobago,TTO1972,780,Trinidad and Tobago,1972,,
Trinidad and Tobago,TTO1973,780,Trinidad and Tobago,1973,,
Trinidad and Tobago,TTO1974,780,Trinidad and Tobago,1974,,
Trinidad and Tobago,TTO1975,780,Trinidad and Tobago,1975,,
Trinidad and Tobago,TTO1976,780,Trinidad and Tobago,1976,,
Trinidad and Tobago,TTO1977,780,Trinidad and Tobago,1977,,
Trinidad and Tobago,TTO1978,780,Trinidad and Tobago,1978,,
Trinidad and Tobago,TTO1979,780,Trinidad and Tobago,1979,,
Trinidad and Tobago,TTO1980,780,Trinidad and Tobago,1980,,
Trinidad and Tobago,TTO1981,780,Trinidad and Tobago,1981,,
Trinidad and Tobago,TTO1982,780,Trinidad and Tobago,1982,,
Trinidad and Tobago,TTO1983,780,Trinidad and Tobago,1983,,
Trinidad and Tobago,TTO1984,780,Trinidad and Tobago,1984,,
Trinidad and Tobago,TTO1985,780,Trinidad and Tobago,1985,,
Trinidad and Tobago,TTO1986,780,Trinidad and Tobago,1986,,
Trinidad and Tobago,TTO1987,780,Trinidad and Tobago,1987,,
Trinidad and Tobago,TTO1988,780,Trinidad and Tobago,1988,,
Trinidad and Tobago,TTO1989,780,Trinidad and Tobago,1989,,
Trinidad and Tobago,TTO1990,780,Trinidad and Tobago,1990,,
Trinidad and Tobago,TTO1991,780,Trinidad and Tobago,1991,,
Trinidad and Tobago,TTO1992,780,Trinidad and Tobago,1992,,
Trinidad and Tobago,TTO1993,780,Trinidad and Tobago,1993,,
Trinidad and Tobago,TTO1994,780,Trinidad and Tobago,1994,,
Trinidad and Tobago,TTO1995,780,Trinidad and Tobago,1995,,
Trinidad and Tobago,TTO1996,780,Trinidad and Tobago,1996,1.005513,
Trinidad and Tobago,TTO1997,780,Trinidad and Tobago,1997,,
Trinidad and Tobago,TTO1998,780,Trinidad and Tobago,1998,0.48175737,
Trinidad and Tobago,TTO1999,780,Trinidad and Tobago,1999,,
Trinidad and Tobago,TTO2000,780,Trinidad and Tobago,2000,0.048710573,
Trinidad and Tobago,TTO2001,780,Trinidad and Tobago,2001,,5.3000002
Trinidad and Tobago,TTO2002,780,Trinidad and Tobago,2002,-0.17786109,4.9000001
Trinidad and Tobago,TTO2003,780,Trinidad and Tobago,2003,-0.066773728,4.5999999
Trinidad and Tobago,TTO2004,780,Trinidad and Tobago,2004,-0.12882474,4.1999998
Trinidad and Tobago,TTO2005,780,Trinidad and Tobago,2005,-0.07751523,3.8
Trinidad and Tobago,TTO2006,780,Trinidad and Tobago,2006,-0.30861777,3.2
Trinidad and Tobago,TTO2007,780,Trinidad and Tobago,2007,-0.2447215,3.4000001
Trinidad and Tobago,TTO2008,780,Trinidad and Tobago,2008,-0.26603574,3.5999999
Trinidad and Tobago,TTO2009,780,Trinidad and Tobago,2009,-0.20775093,3.5999999
Trinidad and Tobago,TTO2010,780,Trinidad and Tobago,2010,-0.36374274,3.5999999
Trinidad and Tobago,TTO2011,780,Trinidad and Tobago,2011,-0.28142375,3.1702731
Trinidad and Tobago,TTO2012,780,Trinidad and Tobago,2012,-0.29137024,3.9000001
Trinidad and Tobago,TTO2013,780,Trinidad and Tobago,2013,,3.8
Trinidad and Tobago,TTO2014,780,Trinidad and Tobago,2014,,
Tunisia,TUN1960,788,Tunisia,1960,,
Tunisia,TUN1961,788,Tunisia,1961,,
Tunisia,TUN1962,788,Tunisia,1962,,
Tunisia,TUN1963,788,Tunisia,1963,,
Tunisia,TUN1964,788,Tunisia,1964,,
Tunisia,TUN1965,788,Tunisia,1965,,
Tunisia,TUN1966,788,Tunisia,1966,,
Tunisia,TUN1967,788,Tunisia,1967,,
Tunisia,TUN1968,788,Tunisia,1968,,
Tunisia,TUN1969,788,Tunisia,1969,,
Tunisia,TUN1970,788,Tunisia,1970,,
Tunisia,TUN1971,788,Tunisia,1971,,
Tunisia,TUN1972,788,Tunisia,1972,,
Tunisia,TUN1973,788,Tunisia,1973,,
Tunisia,TUN1974,788,Tunisia,1974,,
Tunisia,TUN1975,788,Tunisia,1975,,
Tunisia,TUN1976,788,Tunisia,1976,,
Tunisia,TUN1977,788,Tunisia,1977,,
Tunisia,TUN1978,788,Tunisia,1978,,
Tunisia,TUN1979,788,Tunisia,1979,,
Tunisia,TUN1980,788,Tunisia,1980,,
Tunisia,TUN1981,788,Tunisia,1981,,
Tunisia,TUN1982,788,Tunisia,1982,,
Tunisia,TUN1983,788,Tunisia,1983,,
Tunisia,TUN1984,788,Tunisia,1984,,
Tunisia,TUN1985,788,Tunisia,1985,,
Tunisia,TUN1986,788,Tunisia,1986,,
Tunisia,TUN1987,788,Tunisia,1987,,
Tunisia,TUN1988,788,Tunisia,1988,,
Tunisia,TUN1989,788,Tunisia,1989,,
Tunisia,TUN1990,788,Tunisia,1990,,
Tunisia,TUN1991,788,Tunisia,1991,,
Tunisia,TUN1992,788,Tunisia,1992,,
Tunisia,TUN1993,788,Tunisia,1993,,
Tunisia,TUN1994,788,Tunisia,1994,,
Tunisia,TUN1995,788,Tunisia,1995,,
Tunisia,TUN1996,788,Tunisia,1996,-0.22141364,
Tunisia,TUN1997,788,Tunisia,1997,,
Tunisia,TUN1998,788,Tunisia,1998,-0.030784234,5
Tunisia,TUN1999,788,Tunisia,1999,,5
Tunisia,TUN2000,788,Tunisia,2000,-0.028040487,5.1999998
Tunisia,TUN2001,788,Tunisia,2001,,5.3000002
Tunisia,TUN2002,788,Tunisia,2002,0.5506717,4.8000002
Tunisia,TUN2003,788,Tunisia,2003,0.32289261,4.9000001
Tunisia,TUN2004,788,Tunisia,2004,0.23953195,5
Tunisia,TUN2005,788,Tunisia,2005,-0.085971951,4.9000001
Tunisia,TUN2006,788,Tunisia,2006,-0.074642792,4.5999999
Tunisia,TUN2007,788,Tunisia,2007,-0.10592289,4.1999998
Tunisia,TUN2008,788,Tunisia,2008,-0.18315017,4.4000001
Tunisia,TUN2009,788,Tunisia,2009,-0.11001075,4.1999998
Tunisia,TUN2010,788,Tunisia,2010,-0.14903422,4.3000002
Tunisia,TUN2011,788,Tunisia,2011,-0.21917342,3.759299
Tunisia,TUN2012,788,Tunisia,2012,-0.18327607,4.0999999
Tunisia,TUN2013,788,Tunisia,2013,,4.0999999
Tunisia,TUN2014,788,Tunisia,2014,,
Turkey,TUR1960,792,Turkey,1960,,
Turkey,TUR1961,792,Turkey,1961,,
Turkey,TUR1962,792,Turkey,1962,,
Turkey,TUR1963,792,Turkey,1963,,
Turkey,TUR1964,792,Turkey,1964,,
Turkey,TUR1965,792,Turkey,1965,,
Turkey,TUR1966,792,Turkey,1966,,
Turkey,TUR1967,792,Turkey,1967,,
Turkey,TUR1968,792,Turkey,1968,,
Turkey,TUR1969,792,Turkey,1969,,
Turkey,TUR1970,792,Turkey,1970,,
Turkey,TUR1971,792,Turkey,1971,,
Turkey,TUR1972,792,Turkey,1972,,
Turkey,TUR1973,792,Turkey,1973,,
Turkey,TUR1974,792,Turkey,1974,,
Turkey,TUR1975,792,Turkey,1975,,
Turkey,TUR1976,792,Turkey,1976,,
Turkey,TUR1977,792,Turkey,1977,,
Turkey,TUR1978,792,Turkey,1978,,
Turkey,TUR1979,792,Turkey,1979,,
Turkey,TUR1980,792,Turkey,1980,,
Turkey,TUR1981,792,Turkey,1981,,
Turkey,TUR1982,792,Turkey,1982,,
Turkey,TUR1983,792,Turkey,1983,,
Turkey,TUR1984,792,Turkey,1984,,
Turkey,TUR1985,792,Turkey,1985,,
Turkey,TUR1986,792,Turkey,1986,,
Turkey,TUR1987,792,Turkey,1987,,
Turkey,TUR1988,792,Turkey,1988,,
Turkey,TUR1989,792,Turkey,1989,,
Turkey,TUR1990,792,Turkey,1990,,
Turkey,TUR1991,792,Turkey,1991,,
Turkey,TUR1992,792,Turkey,1992,,
Turkey,TUR1993,792,Turkey,1993,,
Turkey,TUR1994,792,Turkey,1994,,
Turkey,TUR1995,792,Turkey,1995,,4.0999999
Turkey,TUR1996,792,Turkey,1996,-0.22896113,3.54
Turkey,TUR1997,792,Turkey,1997,,3.21
Turkey,TUR1998,792,Turkey,1998,-0.58282161,3.4000001
Turkey,TUR1999,792,Turkey,1999,,3.5999999
Turkey,TUR2000,792,Turkey,2000,-0.33358794,3.8
Turkey,TUR2001,792,Turkey,2001,,3.5999999
Turkey,TUR2002,792,Turkey,2002,-0.71012849,3.2
Turkey,TUR2003,792,Turkey,2003,-0.22839954,3.0999999
Turkey,TUR2004,792,Turkey,2004,-0.17315689,3.2
Turkey,TUR2005,792,Turkey,2005,-0.019128244,3.5
Turkey,TUR2006,792,Turkey,2006,-6.04815E-05,3.8
Turkey,TUR2007,792,Turkey,2007,0.090014935,4.0999999
Turkey,TUR2008,792,Turkey,2008,0.081510246,4.5999999
Turkey,TUR2009,792,Turkey,2009,0.074079961,4.4000001
Turkey,TUR2010,792,Turkey,2010,0.029938119,4.4000001
Turkey,TUR2011,792,Turkey,2011,0.055576317,4.206861
Turkey,TUR2012,792,Turkey,2012,0.16822293,4.9000001
Turkey,TUR2013,792,Turkey,2013,,5
Turkey,TUR2014,792,Turkey,2014,,
Turkmenistan,TKM1960,795,Turkmenistan,1960,,
Turkmenistan,TKM1961,795,Turkmenistan,1961,,
Turkmenistan,TKM1962,795,Turkmenistan,1962,,
Turkmenistan,TKM1963,795,Turkmenistan,1963,,
Turkmenistan,TKM1964,795,Turkmenistan,1964,,
Turkmenistan,TKM1965,795,Turkmenistan,1965,,
Turkmenistan,TKM1966,795,Turkmenistan,1966,,
Turkmenistan,TKM1967,795,Turkmenistan,1967,,
Turkmenistan,TKM1968,795,Turkmenistan,1968,,
Turkmenistan,TKM1969,795,Turkmenistan,1969,,
Turkmenistan,TKM1970,795,Turkmenistan,1970,,
Turkmenistan,TKM1971,795,Turkmenistan,1971,,
Turkmenistan,TKM1972,795,Turkmenistan,1972,,
Turkmenistan,TKM1973,795,Turkmenistan,1973,,
Turkmenistan,TKM1974,795,Turkmenistan,1974,,
Turkmenistan,TKM1975,795,Turkmenistan,1975,,
Turkmenistan,TKM1976,795,Turkmenistan,1976,,
Turkmenistan,TKM1977,795,Turkmenistan,1977,,
Turkmenistan,TKM1978,795,Turkmenistan,1978,,
Turkmenistan,TKM1979,795,Turkmenistan,1979,,
Turkmenistan,TKM1980,795,Turkmenistan,1980,,
Turkmenistan,TKM1981,795,Turkmenistan,1981,,
Turkmenistan,TKM1982,795,Turkmenistan,1982,,
Turkmenistan,TKM1983,795,Turkmenistan,1983,,
Turkmenistan,TKM1984,795,Turkmenistan,1984,,
Turkmenistan,TKM1985,795,Turkmenistan,1985,,
Turkmenistan,TKM1986,795,Turkmenistan,1986,,
Turkmenistan,TKM1987,795,Turkmenistan,1987,,
Turkmenistan,TKM1988,795,Turkmenistan,1988,,
Turkmenistan,TKM1989,795,Turkmenistan,1989,,
Turkmenistan,TKM1990,795,Turkmenistan,1990,,
Turkmenistan,TKM1991,795,Turkmenistan,1991,,
Turkmenistan,TKM1992,795,Turkmenistan,1992,,
